FILE,/publicfs10/fs10-m9/home/m9s003861/pic/no5_dd_li_tpr/runs/pic3d_stage1_source_diag3000fs_finalrestart_2000x250x250_a0_10_t_3um_20260704_r001/Data/0000.sdf,time_s,2.5003734400076057e-13,step,5125,nblocks,5
BLOCK,33,id,px/carbon,name,Particles/Px/carbon,type,4,datatype,4,ndims,1,nelements,11749480,data_length,93995840,mesh,grid/carbon,dims,11749480
BLOCK,34,id,py/electron,name,Particles/Py/electron,type,4,datatype,4,ndims,1,nelements,46992199,data_length,375937592,mesh,grid/electron,dims,46992199
BLOCK,35,id,py/deuteron,name,Particles/Py/deuteron,type,4,datatype,4,ndims,1,nelements,93965070,data_length,751720560,mesh,grid/deuteron,dims,93965070
BLOCK,36,id,py/carbon,name,Particles/Py/carbon,type,4,datatype,4,ndims,1,nelements,11749480,data_length,93995840,mesh,grid/carbon,dims,11749480
BLOCK,37,id,pz/electron,name,Particles/Pz/electron,type,4,datatype,4,ndims,1,nelements,46992199,data_length,375937592,mesh,grid/electron,dims,46992199
BLOCK,38,id,pz/deuteron,name,Particles/Pz/deuteron,type,4,datatype,4,ndims,1,nelements,93965070,data_length,751720560,mesh,grid/deuteron,dims,93965070
BLOCK,39,id,pz/carbon,name,Particles/Pz/carbon,type,4,datatype,4,ndims,1,nelements,11749480,data_length,93995840,mesh,grid/carbon,dims,11749480
BLOCK,40,id,grid/electron,name,Grid/Particles/electron,type,2,datatype,4,ndims,3,nelements,46992199,data_length,1127812776,mesh,,dims,46992199,46992199,46992199
BLOCK,41,id,grid/deuteron,name,Grid/Particles/deuteron,type,2,datatype,4,ndims,3,nelements,93965070,data_length,2255161680,mesh,,dims,93965070,93965070,93965070
BLOCK,42,id,grid/carbon,name,Grid/Particles/carbon,type,2,datatype,4,ndims,3,nelements,11749480,data_length,281987520,mesh,,dims,11749480,11749480,11749480
BLOCK,43,id,grid,name,Grid/Grid,type,1,datatype,4,ndims,3,nelements,2503,data_length,20024,mesh,,dims,2001,251,251
BLOCK,44,id,grid/deuteron_en/deuteron,name,Grid/deuteron_en/deuteron,type,1,datatype,4,ndims,1,nelements,1000,data_length,8000,mesh,,dims,1000
BLOCK,45,id,deuteron_en/deuteron,name,dist_fn/deuteron_en/deuteron,type,3,datatype,4,ndims,1,nelements,1000,data_length,8000,mesh,grid/deuteron_en/deuteron,dims,1000
BLOCK,46,id,D_rear02,name,Grid/Probe/D_rear02,type,2,datatype,4,ndims,3,nelements,195455,data_length,4690920,mesh,,dims,195455,195455,195455
BLOCK,47,id,D_rear02/Px,name,D_rear02/Px,type,4,datatype,4,ndims,1,nelements,195455,data_length,1563640,mesh,D_rear02,dims,195455
BLOCK,48,id,D_rear02/Py,name,D_rear02/Py,type,4,datatype,4,ndims,1,nelements,195455,data_length,1563640,mesh,D_rear02,dims,195455
BLOCK,49,id,D_rear02/Pz,name,D_rear02/Pz,type,4,datatype,4,ndims,1,nelements,195455,data_length,1563640,mesh,D_rear02,dims,195455
BLOCK,50,id,D_rear02/weight,name,D_rear02/weight,type,4,datatype,4,ndims,1,nelements,195455,data_length,1563640,mesh,D_rear02,dims,195455
BLOCK,51,id,D_rear05,name,Grid/Probe/D_rear05,type,2,datatype,4,ndims,3,nelements,14123,data_length,338952,mesh,,dims,14123,14123,14123
BLOCK,52,id,D_rear05/Px,name,D_rear05/Px,type,4,datatype,4,ndims,1,nelements,14123,data_length,112984,mesh,D_rear05,dims,14123
BLOCK,53,id,D_rear05/Py,name,D_rear05/Py,type,4,datatype,4,ndims,1,nelements,14123,data_length,112984,mesh,D_rear05,dims,14123
BLOCK,54,id,D_rear05/Pz,name,D_rear05/Pz,type,4,datatype,4,ndims,1,nelements,14123,data_length,112984,mesh,D_rear05,dims,14123
BLOCK,55,id,D_rear05/weight,name,D_rear05/weight,type,4,datatype,4,ndims,1,nelements,14123,data_length,112984,mesh,D_rear05,dims,14123
BLOCK,56,id,D_rear10,name,Grid/Probe/D_rear10,type,2,datatype,4,ndims,3,nelements,355,data_length,8520,mesh,,dims,355,355,355
BLOCK,57,id,D_rear10/Px,name,D_rear10/Px,type,4,datatype,4,ndims,1,nelements,355,data_length,2840,mesh,D_rear10,dims,355
BLOCK,58,id,D_rear10/Py,name,D_rear10/Py,type,4,datatype,4,ndims,1,nelements,355,data_length,2840,mesh,D_rear10,dims,355
BLOCK,59,id,D_rear10/Pz,name,D_rear10/Pz,type,4,datatype,4,ndims,1,nelements,355,data_length,2840,mesh,D_rear10,dims,355
BLOCK,60,id,D_rear10/weight,name,D_rear10/weight,type,4,datatype,4,ndims,1,nelements,355,data_length,2840,mesh,D_rear10,dims,355
BLOCK,61,id,input_deck/Data/input.deck,name,EPOCH input deck: Data/input.deck,type,28,datatype,6,ndims,0,nelements,0,data_length,3503,mesh,,dims
FILE,/publicfs10/fs10-m9/home/m9s003861/pic/no5_dd_li_tpr/runs/pic3d_stage1_source_diag3000fs_restart0006file_2000x250x250_a0_10_t_3um_20260704_r003/Data/0007.sdf,time_s,1.7500174691357881e-12,step,35870,nblocks,25
BLOCK,1,id,run_info,name,Run_info,type,7,datatype,8,ndims,1,nelements,0,data_length,0,mesh,,dims,1
BLOCK,2,id,cpu_rank,name,CPUs/Original rank,type,20,datatype,1,ndims,3,nelements,0,data_length,148,mesh,,dims,31,3,3
BLOCK,3,id,elapsed_time,name,Wall-time,type,5,datatype,4,ndims,1,nelements,0,data_length,0,mesh,,dims,1
BLOCK,4,id,grid/deuteron_en/deuteron,name,Grid/deuteron_en/deuteron,type,1,datatype,4,ndims,1,nelements,1000,data_length,8000,mesh,,dims,1000
BLOCK,5,id,deuteron_en/deuteron,name,dist_fn/deuteron_en/deuteron,type,3,datatype,4,ndims,1,nelements,1000,data_length,8000,mesh,grid/deuteron_en/deuteron,dims,1000
BLOCK,6,id,D_rear02,name,Grid/Probe/D_rear02,type,2,datatype,4,ndims,3,nelements,218651,data_length,5247624,mesh,,dims,218651,218651,218651
BLOCK,7,id,D_rear02/Px,name,D_rear02/Px,type,4,datatype,4,ndims,1,nelements,218651,data_length,1749208,mesh,D_rear02,dims,218651
BLOCK,8,id,D_rear02/Py,name,D_rear02/Py,type,4,datatype,4,ndims,1,nelements,218651,data_length,1749208,mesh,D_rear02,dims,218651
BLOCK,9,id,D_rear02/Pz,name,D_rear02/Pz,type,4,datatype,4,ndims,1,nelements,218651,data_length,1749208,mesh,D_rear02,dims,218651
BLOCK,10,id,D_rear02/weight,name,D_rear02/weight,type,4,datatype,4,ndims,1,nelements,218651,data_length,1749208,mesh,D_rear02,dims,218651
BLOCK,11,id,D_rear05,name,Grid/Probe/D_rear05,type,2,datatype,4,ndims,3,nelements,20480,data_length,491520,mesh,,dims,20480,20480,20480
BLOCK,12,id,D_rear05/Px,name,D_rear05/Px,type,4,datatype,4,ndims,1,nelements,20480,data_length,163840,mesh,D_rear05,dims,20480
BLOCK,13,id,D_rear05/Py,name,D_rear05/Py,type,4,datatype,4,ndims,1,nelements,20480,data_length,163840,mesh,D_rear05,dims,20480
BLOCK,14,id,D_rear05/Pz,name,D_rear05/Pz,type,4,datatype,4,ndims,1,nelements,20480,data_length,163840,mesh,D_rear05,dims,20480
BLOCK,15,id,D_rear05/weight,name,D_rear05/weight,type,4,datatype,4,ndims,1,nelements,20480,data_length,163840,mesh,D_rear05,dims,20480
BLOCK,16,id,D_rear10,name,Grid/Probe/D_rear10,type,2,datatype,4,ndims,3,nelements,1011,data_length,24264,mesh,,dims,1011,1011,1011
BLOCK,17,id,D_rear10/Px,name,D_rear10/Px,type,4,datatype,4,ndims,1,nelements,1011,data_length,8088,mesh,D_rear10,dims,1011
BLOCK,18,id,D_rear10/Py,name,D_rear10/Py,type,4,datatype,4,ndims,1,nelements,1011,data_length,8088,mesh,D_rear10,dims,1011
BLOCK,19,id,D_rear10/Pz,name,D_rear10/Pz,type,4,datatype,4,ndims,1,nelements,1011,data_length,8088,mesh,D_rear10,dims,1011
BLOCK,20,id,D_rear10/weight,name,D_rear10/weight,type,4,datatype,4,ndims,1,nelements,1011,data_length,8088,mesh,D_rear10,dims,1011
BLOCK,21,id,D_rear15,name,Grid/Probe/D_rear15,type,2,datatype,4,ndims,3,nelements,8,data_length,192,mesh,,dims,8,8,8
BLOCK,22,id,D_rear15/Px,name,D_rear15/Px,type,4,datatype,4,ndims,1,nelements,8,data_length,64,mesh,D_rear15,dims,8
BLOCK,23,id,D_rear15/Py,name,D_rear15/Py,type,4,datatype,4,ndims,1,nelements,8,data_length,64,mesh,D_rear15,dims,8
BLOCK,24,id,D_rear15/Pz,name,D_rear15/Pz,type,4,datatype,4,ndims,1,nelements,8,data_length,64,mesh,D_rear15,dims,8
BLOCK,25,id,D_rear15/weight,name,D_rear15/weight,type,4,datatype,4,ndims,1,nelements,8,data_length,64,mesh,D_rear15,dims,8
FILE,/publicfs10/fs10-m9/home/m9s003861/pic/no5_dd_li_tpr/runs/pic3d_stage1_source_diag3000fs_restart0006file_2000x250x250_a0_10_t_3um_20260704_r003/Data/0008.sdf,time_s,2.0000060253626232e-12,step,40994,nblocks,25
BLOCK,1,id,run_info,name,Run_info,type,7,datatype,8,ndims,1,nelements,0,data_length,0,mesh,,dims,1
BLOCK,2,id,cpu_rank,name,CPUs/Original rank,type,20,datatype,1,ndims,3,nelements,0,data_length,148,mesh,,dims,31,3,3
BLOCK,3,id,elapsed_time,name,Wall-time,type,5,datatype,4,ndims,1,nelements,0,data_length,0,mesh,,dims,1
BLOCK,4,id,grid/deuteron_en/deuteron,name,Grid/deuteron_en/deuteron,type,1,datatype,4,ndims,1,nelements,1000,data_length,8000,mesh,,dims,1000
BLOCK,5,id,deuteron_en/deuteron,name,dist_fn/deuteron_en/deuteron,type,3,datatype,4,ndims,1,nelements,1000,data_length,8000,mesh,grid/deuteron_en/deuteron,dims,1000
BLOCK,6,id,D_rear02,name,Grid/Probe/D_rear02,type,2,datatype,4,ndims,3,nelements,663203,data_length,15916872,mesh,,dims,663203,663203,663203
BLOCK,7,id,D_rear02/Px,name,D_rear02/Px,type,4,datatype,4,ndims,1,nelements,663203,data_length,5305624,mesh,D_rear02,dims,663203
BLOCK,8,id,D_rear02/Py,name,D_rear02/Py,type,4,datatype,4,ndims,1,nelements,663203,data_length,5305624,mesh,D_rear02,dims,663203
BLOCK,9,id,D_rear02/Pz,name,D_rear02/Pz,type,4,datatype,4,ndims,1,nelements,663203,data_length,5305624,mesh,D_rear02,dims,663203
BLOCK,10,id,D_rear02/weight,name,D_rear02/weight,type,4,datatype,4,ndims,1,nelements,663203,data_length,5305624,mesh,D_rear02,dims,663203
BLOCK,11,id,D_rear05,name,Grid/Probe/D_rear05,type,2,datatype,4,ndims,3,nelements,102438,data_length,2458512,mesh,,dims,102438,102438,102438
BLOCK,12,id,D_rear05/Px,name,D_rear05/Px,type,4,datatype,4,ndims,1,nelements,102438,data_length,819504,mesh,D_rear05,dims,102438
BLOCK,13,id,D_rear05/Py,name,D_rear05/Py,type,4,datatype,4,ndims,1,nelements,102438,data_length,819504,mesh,D_rear05,dims,102438
BLOCK,14,id,D_rear05/Pz,name,D_rear05/Pz,type,4,datatype,4,ndims,1,nelements,102438,data_length,819504,mesh,D_rear05,dims,102438
BLOCK,15,id,D_rear05/weight,name,D_rear05/weight,type,4,datatype,4,ndims,1,nelements,102438,data_length,819504,mesh,D_rear05,dims,102438
BLOCK,16,id,D_rear10,name,Grid/Probe/D_rear10,type,2,datatype,4,ndims,3,nelements,5645,data_length,135480,mesh,,dims,5645,5645,5645
BLOCK,17,id,D_rear10/Px,name,D_rear10/Px,type,4,datatype,4,ndims,1,nelements,5645,data_length,45160,mesh,D_rear10,dims,5645
BLOCK,18,id,D_rear10/Py,name,D_rear10/Py,type,4,datatype,4,ndims,1,nelements,5645,data_length,45160,mesh,D_rear10,dims,5645
BLOCK,19,id,D_rear10/Pz,name,D_rear10/Pz,type,4,datatype,4,ndims,1,nelements,5645,data_length,45160,mesh,D_rear10,dims,5645
BLOCK,20,id,D_rear10/weight,name,D_rear10/weight,type,4,datatype,4,ndims,1,nelements,5645,data_length,45160,mesh,D_rear10,dims,5645
BLOCK,21,id,D_rear15,name,Grid/Probe/D_rear15,type,2,datatype,4,ndims,3,nelements,81,data_length,1944,mesh,,dims,81,81,81
BLOCK,22,id,D_rear15/Px,name,D_rear15/Px,type,4,datatype,4,ndims,1,nelements,81,data_length,648,mesh,D_rear15,dims,81
BLOCK,23,id,D_rear15/Py,name,D_rear15/Py,type,4,datatype,4,ndims,1,nelements,81,data_length,648,mesh,D_rear15,dims,81
BLOCK,24,id,D_rear15/Pz,name,D_rear15/Pz,type,4,datatype,4,ndims,1,nelements,81,data_length,648,mesh,D_rear15,dims,81
BLOCK,25,id,D_rear15/weight,name,D_rear15/weight,type,4,datatype,4,ndims,1,nelements,81,data_length,648,mesh,D_rear15,dims,81
FILE,/publicfs10/fs10-m9/home/m9s003861/pic/no5_dd_li_tpr/runs/pic3d_stage1_source_diag3000fs_restart0006file_2000x250x250_a0_10_t_3um_20260704_r003/Data/0009.sdf,time_s,2.2500433693638978e-12,step,46119,nblocks,30
BLOCK,1,id,run_info,name,Run_info,type,7,datatype,8,ndims,1,nelements,0,data_length,0,mesh,,dims,1
BLOCK,2,id,cpu_rank,name,CPUs/Original rank,type,20,datatype,1,ndims,3,nelements,0,data_length,148,mesh,,dims,31,3,3
BLOCK,3,id,elapsed_time,name,Wall-time,type,5,datatype,4,ndims,1,nelements,0,data_length,0,mesh,,dims,1
BLOCK,4,id,grid/deuteron_en/deuteron,name,Grid/deuteron_en/deuteron,type,1,datatype,4,ndims,1,nelements,1000,data_length,8000,mesh,,dims,1000
BLOCK,5,id,deuteron_en/deuteron,name,dist_fn/deuteron_en/deuteron,type,3,datatype,4,ndims,1,nelements,1000,data_length,8000,mesh,grid/deuteron_en/deuteron,dims,1000
BLOCK,6,id,D_rear02,name,Grid/Probe/D_rear02,type,2,datatype,4,ndims,3,nelements,998563,data_length,23965512,mesh,,dims,998563,998563,998563
BLOCK,7,id,D_rear02/Px,name,D_rear02/Px,type,4,datatype,4,ndims,1,nelements,998563,data_length,7988504,mesh,D_rear02,dims,998563
BLOCK,8,id,D_rear02/Py,name,D_rear02/Py,type,4,datatype,4,ndims,1,nelements,998563,data_length,7988504,mesh,D_rear02,dims,998563
BLOCK,9,id,D_rear02/Pz,name,D_rear02/Pz,type,4,datatype,4,ndims,1,nelements,998563,data_length,7988504,mesh,D_rear02,dims,998563
BLOCK,10,id,D_rear02/weight,name,D_rear02/weight,type,4,datatype,4,ndims,1,nelements,998563,data_length,7988504,mesh,D_rear02,dims,998563
BLOCK,11,id,D_rear05,name,Grid/Probe/D_rear05,type,2,datatype,4,ndims,3,nelements,269463,data_length,6467112,mesh,,dims,269463,269463,269463
BLOCK,12,id,D_rear05/Px,name,D_rear05/Px,type,4,datatype,4,ndims,1,nelements,269463,data_length,2155704,mesh,D_rear05,dims,269463
BLOCK,13,id,D_rear05/Py,name,D_rear05/Py,type,4,datatype,4,ndims,1,nelements,269463,data_length,2155704,mesh,D_rear05,dims,269463
BLOCK,14,id,D_rear05/Pz,name,D_rear05/Pz,type,4,datatype,4,ndims,1,nelements,269463,data_length,2155704,mesh,D_rear05,dims,269463
BLOCK,15,id,D_rear05/weight,name,D_rear05/weight,type,4,datatype,4,ndims,1,nelements,269463,data_length,2155704,mesh,D_rear05,dims,269463
BLOCK,16,id,D_rear10,name,Grid/Probe/D_rear10,type,2,datatype,4,ndims,3,nelements,10685,data_length,256440,mesh,,dims,10685,10685,10685
BLOCK,17,id,D_rear10/Px,name,D_rear10/Px,type,4,datatype,4,ndims,1,nelements,10685,data_length,85480,mesh,D_rear10,dims,10685
BLOCK,18,id,D_rear10/Py,name,D_rear10/Py,type,4,datatype,4,ndims,1,nelements,10685,data_length,85480,mesh,D_rear10,dims,10685
BLOCK,19,id,D_rear10/Pz,name,D_rear10/Pz,type,4,datatype,4,ndims,1,nelements,10685,data_length,85480,mesh,D_rear10,dims,10685
BLOCK,20,id,D_rear10/weight,name,D_rear10/weight,type,4,datatype,4,ndims,1,nelements,10685,data_length,85480,mesh,D_rear10,dims,10685
BLOCK,21,id,D_rear15,name,Grid/Probe/D_rear15,type,2,datatype,4,ndims,3,nelements,514,data_length,12336,mesh,,dims,514,514,514
BLOCK,22,id,D_rear15/Px,name,D_rear15/Px,type,4,datatype,4,ndims,1,nelements,514,data_length,4112,mesh,D_rear15,dims,514
BLOCK,23,id,D_rear15/Py,name,D_rear15/Py,type,4,datatype,4,ndims,1,nelements,514,data_length,4112,mesh,D_rear15,dims,514
BLOCK,24,id,D_rear15/Pz,name,D_rear15/Pz,type,4,datatype,4,ndims,1,nelements,514,data_length,4112,mesh,D_rear15,dims,514
BLOCK,25,id,D_rear15/weight,name,D_rear15/weight,type,4,datatype,4,ndims,1,nelements,514,data_length,4112,mesh,D_rear15,dims,514
BLOCK,26,id,D_rear20,name,Grid/Probe/D_rear20,type,2,datatype,4,ndims,3,nelements,16,data_length,384,mesh,,dims,16,16,16
BLOCK,27,id,D_rear20/Px,name,D_rear20/Px,type,4,datatype,4,ndims,1,nelements,16,data_length,128,mesh,D_rear20,dims,16
BLOCK,28,id,D_rear20/Py,name,D_rear20/Py,type,4,datatype,4,ndims,1,nelements,16,data_length,128,mesh,D_rear20,dims,16
BLOCK,29,id,D_rear20/Pz,name,D_rear20/Pz,type,4,datatype,4,ndims,1,nelements,16,data_length,128,mesh,D_rear20,dims,16
BLOCK,30,id,D_rear20/weight,name,D_rear20/weight,type,4,datatype,4,ndims,1,nelements,16,data_length,128,mesh,D_rear20,dims,16
FILE,/publicfs10/fs10-m9/home/m9s003861/pic/no5_dd_li_tpr/runs/pic3d_stage1_source_diag3000fs_restart0006file_2000x250x250_a0_10_t_3um_20260704_r003/Data/0010.sdf,time_s,2.5000319255907331e-12,step,51243,nblocks,30
BLOCK,1,id,run_info,name,Run_info,type,7,datatype,8,ndims,1,nelements,0,data_length,0,mesh,,dims,1
BLOCK,2,id,cpu_rank,name,CPUs/Original rank,type,20,datatype,1,ndims,3,nelements,0,data_length,148,mesh,,dims,31,3,3
BLOCK,3,id,elapsed_time,name,Wall-time,type,5,datatype,4,ndims,1,nelements,0,data_length,0,mesh,,dims,1
BLOCK,4,id,grid/deuteron_en/deuteron,name,Grid/deuteron_en/deuteron,type,1,datatype,4,ndims,1,nelements,1000,data_length,8000,mesh,,dims,1000
BLOCK,5,id,deuteron_en/deuteron,name,dist_fn/deuteron_en/deuteron,type,3,datatype,4,ndims,1,nelements,1000,data_length,8000,mesh,grid/deuteron_en/deuteron,dims,1000
BLOCK,6,id,D_rear02,name,Grid/Probe/D_rear02,type,2,datatype,4,ndims,3,nelements,1378895,data_length,33093480,mesh,,dims,1378895,1378895,1378895
BLOCK,7,id,D_rear02/Px,name,D_rear02/Px,type,4,datatype,4,ndims,1,nelements,1378895,data_length,11031160,mesh,D_rear02,dims,1378895
BLOCK,8,id,D_rear02/Py,name,D_rear02/Py,type,4,datatype,4,ndims,1,nelements,1378895,data_length,11031160,mesh,D_rear02,dims,1378895
BLOCK,9,id,D_rear02/Pz,name,D_rear02/Pz,type,4,datatype,4,ndims,1,nelements,1378895,data_length,11031160,mesh,D_rear02,dims,1378895
